trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
598,False,"{'a': 0.5, 'e': 0.16584587361218864}",20,15,10.282453388526113,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.16534833599135207}",25,3,27.87838772406717,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.164852290983378}",35,14,36.18023546791179,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.16435773411042787}",20,9,18.12366944188176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.1638646609080966}",20,13,11.725855510849685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.1633730669253723}",20,0,-21.631459347831296,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
604,False,"{'a': 0.5, 'e': 0.16288294772459616}",20,8,5.88698096959104,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.16239429888142237}",25,13,7.180766910819103,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.1619071159847781}",20,10,20.755566524633423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.16142139463682378}",20,2,3.5905099346764935,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.1609371304529133}",30,17,9.690693289791714,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.16045431906155455}",20,15,8.467058082927434,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.15997295610436987}",25,0,-23.793102093657367,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
611,False,"{'a': 0.5, 'e': 0.15949303723605676}",25,0,13.18966424903645,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
612,False,"{'a': 0.5, 'e': 0.1590145581243486}",25,8,29.282257164782965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.15853751444997555}",30,13,17.261258465773828,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.1580619019066256}",20,11,2.6667640806311086,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.15758771620090573}",20,15,9.231498112451144,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.157114953052303}",20,9,18.104326280149856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.1566436081931461}",30,4,37.10544373043605,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.15617367736856666}",30,17,13.29627838430389,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.15570515633646095}",20,0,29.6508904107302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.5, 'e': 0.15523804086745158}",35,24,18.976206932192014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.15477232674484923}",20,0,25.905827803517745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
622,False,"{'a': 0.5, 'e': 0.15430800976461467}",25,11,26.752552928887887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.15384508573532082}",20,16,5.689883240470158,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.15338355047811486}",25,3,21.306966001594812,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.15292339982668052}",30,1,43.10569451683522,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.15246462962720048}",20,0,6.338746021225805,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
627,False,"{'a': 0.5, 'e': 0.15200723573831887}",20,3,9.199600789599403,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.15155121403110391}",20,16,6.46063477469765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.1510965603890106}",30,16,20.724682209942667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.15064327070784356}",20,5,23.841042889878636,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.15019134089572003}",20,1,29.48455216086527,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.14974076687303287}",20,9,18.62743182356016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.14929154457241375}",20,13,14.454288017954593,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.14884366993869652}",30,10,36.23083553448578,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.14839713892888043}",25,11,12.23062378029999,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.14795194751209378}",20,11,-5.70304982373368,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.1475080916695575}",20,6,24.482142351841702,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.14706556739454882}",25,15,17.929148375734187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.14662437069236517}",20,14,-1.082163880786024,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.14618449758028806}",20,16,5.769099804819146,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.1457459440875472}",20,9,14.27841386778201,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.14530870625528455}",20,11,12.386960477817649,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.1448727801365187}",20,8,23.671003886197827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.14443816179610913}",20,2,4.636504404048404,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.1440048473107208}",25,10,13.13741962158499,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.14357283276878863}",20,7,18.039000214298692,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.14314211427048226}",20,12,15.137095358393587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.1427126879276708}",25,8,30.525419323833116,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.1422845498638878}",25,19,4.284717593167353,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.14185769621429614}",25,16,-5.168042551055752,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.14143212312565326}",25,14,10.651310970483419,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.1410078267562763}",20,2,17.1802569542671,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.14058480327600748}",20,8,5.979814407249913,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.14016304886617945}",20,11,16.432067739956288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.1397425597195809}",20,3,33.43611197888797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.13932333204042216}",20,9,23.97759104104386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.1389053620443009}",20,0,31.92553476603144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
658,False,"{'a': 0.5, 'e': 0.138488645958168}",25,14,23.579631285150516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.1380731800202935}",20,5,1.898979802253374,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.13765896048023263}",20,8,-16.523839502196648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
661,False,"{'a': 0.5, 'e': 0.13724598359879192}",30,8,34.49605988836621,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.13683424564799554}",25,0,-2.963738922543287,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
663,False,"{'a': 0.5, 'e': 0.13642374291105155}",20,0,15.652021581618465,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
664,False,"{'a': 0.5, 'e': 0.1360144716823184}",25,10,25.048099478495555,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.13560642826727143}",20,13,0.3190416889564156,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.1351996089824696}",20,3,32.94786321275004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.1347940101555222}",20,14,10.837550611029577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.13438962812505564}",20,16,7.755545055533535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.13398645924068048}",20,7,26.78712563434526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.13358449986295842}",20,0,30.045710105425233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 0.13318374636336955}",25,15,18.70873358579173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.13278419512427944}",25,13,24.191696224417324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.1323858425389066}",25,14,-5.074305484523345,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.13198868501128988}",20,0,-16.953912997787526,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
675,False,"{'a': 0.5, 'e': 0.13159271895625602}",30,16,-25.177405151807445,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
676,False,"{'a': 0.5, 'e': 0.13119794079938724}",30,9,32.66256133338289,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.13080434697698906}",30,16,27.560699438523322,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.1304119339360581}",25,8,29.8422767504259,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.13002069813424993}",20,12,-27.29105530160248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
680,False,"{'a': 0.5, 'e': 0.12963063603984717}",20,0,-6.50856646570337,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
681,False,"{'a': 0.5, 'e': 0.12924174413172762}",30,11,34.86822243772608,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.12885401889933243}",20,12,15.087097964026842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.12846745684263444}",25,14,7.2833008856911015,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.12808205447210655}",20,7,22.40661549961241,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.12769780830869024}",25,2,41.060471454703226,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.12731471488376417}",20,6,28.43867647559548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.12693277073911288}",25,8,-12.261055470473588,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
688,False,"{'a': 0.5, 'e': 0.12655197242689553}",20,0,28.720164120889248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.5, 'e': 0.12617231650961486}",20,8,18.458689170026197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.12579379956008602}",25,15,17.630753954044117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.12541641816140575}",25,15,20.527043910895774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.12504016890692154}",30,23,12.365292003796197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.12466504840020078}",25,15,26.069232976074947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.12429105325500017}",35,0,-16.782897302214973,"{0: 32, 1: 0, 2: 1, 3: 1, 4: 1}",1
695,False,"{'a': 0.5, 'e': 0.12391818009523517}",35,21,7.641894514522058,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.12354642555494946}",25,5,24.53815937876429,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.12317578627828461}",20,3,14.840409841680497,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.12280625891944975}",20,0,13.73901941314586,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
699,False,"{'a': 0.5, 'e': 0.1224378401426914}",20,12,11.83642892841221,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.12207052662226334}",25,13,-22.824366913418608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
701,False,"{'a': 0.5, 'e': 0.12170431504239655}",25,8,22.60156953202261,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.12133920209726937}",20,15,3.272643139916966,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.12097518449097756}",20,3,28.465417518158166,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.12061225893750463}",25,7,27.307387270263927,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.12025042216069212}",30,19,19.242548433111963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.11988967089421004}",25,18,15.232783649769033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.11953000188152742}",25,0,-12.890741421192752,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.11917141187588283}",20,9,-10.925899937683031,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.11881389764025518}",25,2,31.628965108477736,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.11845745594733442}",20,0,18.758485714393913,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.11810208357949242}",20,11,15.222032544448563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.11774777732875394}",20,12,0.5562098303996215,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.11739453399676768}",20,13,10.766136245586964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.11704235039477738}",20,5,22.96323246151869,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.11669122334359305}",25,10,-11.435604896102543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
716,False,"{'a': 0.5, 'e': 0.11634114967356228}",30,16,16.05464349929272,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.1159921262245416}",25,9,-26.816861330867457,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
718,False,"{'a': 0.5, 'e': 0.11564414984586797}",25,16,19.092606491491534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.11529721739633036}",25,14,19.449437117242898,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.11495132574414137}",20,14,2.9719105703689097,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.11460647176690894}",20,14,9.984078467093548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.11426265235160821}",20,9,18.29693292082921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.11391986439455339}",20,11,4.424782710766793,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.11357810480136972}",20,7,-17.99413711037512,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
725,False,"{'a': 0.5, 'e': 0.11323737048696561}",25,16,13.954237716086165,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.11289765837550471}",25,13,11.390721027605885,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.1125589654003782}",20,1,21.29815131821546,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.11222128850417706}",25,8,-14.077069502256647,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.11188462463866453}",20,8,20.33097904690432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.11154897076474853}",20,13,11.545125811429541,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.11121432385245428}",25,5,33.86123216638181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.11088068088089692}",25,7,31.692459780464276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.11054803883825423}",20,6,23.11032897748614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.11021639472173947}",25,20,9.245946380057804,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.10988574553757426}",20,13,14.534337449825108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.10955608830096153}",30,24,10.881427796099203,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.10922742003605865}",20,0,32.49334362012435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
738,False,"{'a': 0.5, 'e': 0.10889973777595047}",20,13,14.446778639464224,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.10857303856262261}",20,10,21.608384572888752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.10824731944693475}",25,11,26.80060992268009,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.10792257748859395}",20,10,7.01258740940805,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.10759880975612816}",25,14,5.330664031957376,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.10727601332685978}",25,12,20.080245633302823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.1069541852868792}",20,8,-16.629201642780675,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
745,False,"{'a': 0.5, 'e': 0.10663332273101855}",30,23,11.929771644593774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.1063134227628255}",25,0,30.026798395155502,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
747,False,"{'a': 0.5, 'e': 0.10599448249453702}",30,18,20.931961085828505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.10567649904705341}",20,9,11.684958378261605,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.10535946954991225}",20,6,22.706198841795597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.10504339114126252}",20,9,20.721188312778285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.5, 'e': 0.10472826096783873}",20,10,21.021338392069833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.10441407618493521}",20,8,18.925934055138377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.10410083395638041}",20,13,14.044832594230364,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.10378853145451127}",20,14,12.520832910088853,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.10347716586014773}",30,16,19.34663688365007,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.10316673436256728}",25,13,24.233487358852898,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.10285723415947957}",25,12,-8.069729760760207,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.10254866245700113}",25,7,5.824631964000613,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.10224101646963013}",30,18,18.906046371828182,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.10193429342022124}",20,9,19.976701475923342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.10162849053996058}",20,14,13.000407846854214,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.10132360506834069}",20,0,6.202021740707937,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.10101963425313566}",20,5,-26.36939624699554,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
764,False,"{'a': 0.5, 'e': 0.10071657535037626}",30,12,21.905892718427157,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.10041442562432513}",35,19,18.982829599830808,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.10011318234745216}",25,8,29.67526603904425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.0998128428004098}",25,15,18.083735500188116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.09951340427200858}",25,2,-5.528370146291516,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.09921486405919255}",20,14,3.0273602878903425,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.09891721946701497}",30,6,12.678143901395195,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.09862046780861393}",20,10,17.184790222837215,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.09832460640518809}",20,0,22.425663917827112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
773,False,"{'a': 0.5, 'e': 0.09802963258597253}",20,10,20.051737514351167,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.0977355436882146}",20,15,10.723142407367682,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.09744233705714996}",30,18,22.81980250561089,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.09715001004597851}",20,15,11.181807529633948,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.09685856001584058}",20,0,31.178558611073218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
778,False,"{'a': 0.5, 'e': 0.09656798433579306}",25,11,10.64156406166794,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.09627828038278567}",20,0,6.3509734419255865,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.09598944554163731}",25,17,17.54091652673293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.0957014772050124}",20,8,24.205894203033345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.09541437277339737}",25,16,16.077637307343327,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
